,owner,first_appearance,last_activity,inputBTC,inputEUR,outputBTC,outputEUR,number_of_transactions,avg_volume_per_transaction
204,129,1553864187.344,1553864187.344,0.0,1039.3600000000001,0.15520732,0.0,9.0,0.01724525777777778
205,130,1553864265.001,1553864265.001,31.514188520000012,0.0,0.0,278050.83,50.0,0.6302837704000003
206,131,1553864647.8700001,1553867278.022,0.15477668,498.36000000000007,0.06678788000000001,1370.68,25.0,0.008862582400000001
211,132,1553867481.894,1553867481.894,0.32294933000000003,2163.3,0.33920576999999996,2112.66,29.0,0.02283293448275862
212,133,1553867947.9529998,1553867947.9529998,0.34042,51835.33,4.35018002,2129.0600000000004,16.0,0.29316250125
213,134,1553867972.401,1553867972.401,0.8425968800000001,40.0,0.00180911,5388.349999999999,16.0,0.052775374375
214,135,1553869286.312,1553869286.312,3.06492229,29374.0,3.57327479,19576.29,13.0,0.5106305446153846
215,136,1553871020.3630002,1553871103.467,0.15,2055.0,0.30777396,1086.58,14.0,0.03269814
217,137,1553871149.504,1553871149.504,0.89994584,9807.6,1.1350033200000003,6204.8099999999995,80.0,0.0254368645
218,138,1553871383.0089998,1553872077.3049998,2.32679961,22634.55,2.74565725,18847.97,77.0,0.06587606311688311
220,139,1553872314.5649998,1553875332.723,0.0,7087.83,0.68892553,0.0,20.0,0.0344462765
223,140,1553875724.4220002,1553875724.4220002,2.3178,0.0,0.0,9241.970000000001,10.0,0.23178
224,141,1553875981.9529998,1553875981.9529998,2.4673,0.0,0.0,9911.08,11.0,0.22429999999999997
225,142,1553876089.132,1553876089.132,0.0198675,1130.0,0.09558799999999999,189.66,17.0,0.006791499999999999
226,143,1553876726.691,1553876933.5310001,0.024390790000000002,94.82,0.025256340000000002,87.77000000000001,4.0,0.012411782500000001
228,144,1553876999.952,1553876999.952,0.08223664,567.5,0.07953141999999999,794.9,8.0,0.0202210075
229,145,1553877632.244,1553877632.244,2.16663715,31979.5,3.0022780099999995,19178.57,37.0,0.13970040972972972
230,146,1553879425.192,1553879425.192,0.40676028999999997,5879.6900000000005,0.58936053,10971.470000000001,17.0,0.05859534235294118
231,147,1553879619.452,1553882983.152,0.0,4595.65,0.63214461,0.0,51.0,0.012394992352941177
235,148,1553883361.231,1553885259.691,2.77050965,0.0,0.0,21888.399999999994,32.0,0.0865784265625
239,149,1553887669.6940002,1553889482.001,0.0,2000.0,0.38213299999999994,0.0,2.0,0.19106649999999997
242,150,1553889791.472,1553889791.472,0.64979605,12897.27,1.50901345,5019.210000000001,49.0,0.044057336734693885
243,151,1553889906.353,1553891667.452,4.8215159199999995,92891.71999999999,5.599203769999998,88585.24,86.0,0.1211711591860465
245,152,1553893030.232,1553893069.2910001,6.961698570000001,41489.39,5.516637960000001,50957.909999999996,73.0,0.1709361168493151
247,153,1553901151.23,1553901151.23,1.5695060699999999,4312.99,0.56893347,7758.900000000001,8.0,0.2673049425
248,154,1553902587.23,1553903194.572,2.3678000000000003,0.0,0.0,9698.300000000001,12.0,0.1973166666666667
250,155,1553909684.949,1553909684.949,0.061628010000000004,4254.93,0.6372035800000001,556.34,64.0,0.010919243593750001
251,156,1553915796.391,1553930260.39,0.03557207,80.0,0.0205057,163.09,4.0,0.0140194425
256,157,1553931963.5470002,1553931963.5470002,0.0,98123.11,10.56969589,0.0,26.0,0.406526765
257,158,1553932076.349,1553932076.349,1.3279999999999998,0.0,0.0,5726.78,4.0,0.33199999999999996
258,159,1553934009.335,1553935107.669,0.60994,0.0,0.0,2413.34,2.0,0.30497
261,160,1553937073.4060001,1553949787.57,0.02239696,688.11,0.07079351,167.51,14.0,0.006656462142857143
267,161,1553953156.2510002,1553953156.2510002,6.3915676,11160.93,1.62337165,44412.299999999996,24.0,0.3339558020833333
268,162,1553956424.828,1553956424.828,7.351760699999999,0.0,0.0,46636.479999999996,11.0,0.6683418818181818
269,163,1553956525.908,1553961138.146,1.7239561299999997,17167.960000000003,1.6222545199999998,17002.83,47.0,0.07119597127659574
275,164,1553961506.808,1553966121.049,0.05411777,39.33,0.0051455,209.32999999999998,3.0,0.019754423333333333
277,165,1553968355.188,1553969469.189,0.0,12941.91,1.4664794300000001,0.0,8.0,0.18330992875000002
280,166,1553975479.217,1553975479.217,0.6495447300000001,11785.0,1.0697649,5285.63,53.0,0.032439804339622645
281,167,1553978147.308,1553978147.308,2.3278,0.0,0.0,9686.500000000002,13.0,0.17906153846153844
282,168,1553978420.688,1553978420.688,2.289,0.0,0.0,9587.17,11.0,0.2080909090909091
283,169,1553978992.604,1553978992.604,7.951856160000001,0.0,0.0,66330.52999999998,90.0,0.08835395733333334
284,170,1553979647.155,1553984900.26,0.054000000000000006,1556.27,0.28984743,496.01,4.0,0.0859618575
287,171,1553985193.003,1553988119.738,0.24636335999999998,5913.41,0.92597087,2383.34,23.0,0.050971053478260864
291,172,1553989894.94,1553994936.8579998,0.60620619,0.0,0.0,2324.05,2.0,0.303103095
293,173,1553999749.859,1554002483.738,2.4181999999999997,0.0,0.0,10507.89,15.0,0.16121333333333332
297,174,1554016688.6169999,1554017397.6009998,0.16150339000000002,233.51,0.03710408,5881.260000000001,27.0,0.007355832222222223
299,175,1554017751.865,1554017751.865,0.05843661,3120.2400000000002,0.36338929999999997,277.49,38.0,0.011100681842105262
300,176,1554020934.281,1554020934.281,0.0,15000.0,4.07195328,0.0,1.0,4.07195328
301,177,1554022616.865,1554022726.006,0.24880277,2110.0,0.33207768000000004,1379.0,16.0,0.036305028125
303,178,1554028298.424,1554028298.424,3.34965344,54284.28,7.044037329999999,24928.71,65.0,0.15990293492307692
304,179,1554030006.063,1554030906.386,3.6064553799999994,0.0,0.0,35542.79,11.0,0.32785957999999993
306,180,1554031911.3059998,1554031911.3059998,0.0,6810.0,0.6651589900000001,0.0,28.0,0.02375567821428572
307,181,1554033003.936,1554033003.936,0.72081091,18548.59,2.1390792,4304.4400000000005,45.0,0.06355311355555555
308,182,1554036205.517,1554036205.517,0.06339048,1684.02,0.4098854900000001,2779.49,5.0,0.09465519400000003
309,183,1554036239.6929998,1554036239.6929998,0.04157752,4402.8,0.9772447,150.0,3.0,0.3396074066666666
310,184,1554043523.884,1554043523.884,0.56518672,4695.0,0.057048970000000004,11700.0,7.0,0.08889081285714286
311,185,1554043819.543,1554043819.543,4.864074049999999,2250.0,0.3298228,38245.05,14.0,0.37099263214285705
312,186,1554043882.844,1554043913.38,0.11755621,11190.0,1.1685245199999998,1750.0,18.0,0.07144892944444443
314,187,1554046840.283,1554048314.5649998,0.0,2000.0,0.54092681,0.0,1.0,0.54092681
318,188,1554048382.9129999,1554052870.7910001,0.53433018,0.0,0.0,3784.08,11.0,0.04857547090909091
321,189,1554052936.292,1554055910.071,1.07594392,10.0,0.00242418,4516.5,6.0,0.17972801666666668
324,190,1554056961.332,1554058472.714,3.2612442100000005,42.71,0.0,18602.23,11.0,0.2964767463636364
327,191,1554058599.85,1554058904.0140002,0.0,2000.0,0.54214626,0.0,1.0,0.54214626
330,192,1554058973.966,1554058973.966,11.12449361,0.0,0.0,80647.91,18.0,0.6180274227777778
331,193,1554066216.4099998,1554066216.4099998,0.30627037,6970.16,0.7762789999999999,3343.91,14.0,0.077324955
332,194,1554067489.67,1554076593.2499998,0.4785,7390.41,0.9682014500000001,16635.45,48.0,0.03013961354166667
338,195,1554083170.1990001,1554094757.43,0.1414,35.0,0.00729094,714.54,6.0,0.02478182333333333
341,196,1554096905.971,1554096905.971,0.28629252,15159.040000000003,1.8834143699999992,5223.16,73.0,0.02972201219178081
342,197,1554099683.387,1554102138.856,0.09712555,750.0,0.08163852,4207.48,9.0,0.019862674444444443
346,198,1554102637.3569999,1554111154.4499998,0.23815,77.88,0.0208,1475.89,10.0,0.025895
352,199,1554111352.963,1554111352.963,0.19691866,9854.699999999999,0.20614449,6486.0,54.0,0.007464132407407408
353,200,1554111993.487,1554113805.018,0.31597867,27420.0,2.4290632999999993,10000.0,62.0,0.04427487048387095
355,201,1554113905.638,1554113905.638,0.0,4052.17,1.09617568,0.0,2.0,0.54808784
356,202,1554114173.543,1554114173.543,2.5218664600000005,28636.409999999993,2.63231841,29567.01000000001,176.0,0.029285141306818183
357,203,1554115210.381,1554116901.58,13.389196449999995,0.0,0.0,133096.54,30.0,0.44630654833333316
360,204,1554116940.32,1554116940.32,0.1,7729.0,0.9583079599999998,953.14,18.0,0.05879488666666666
361,205,1554117082.712,1554117141.325,0.01473108,1607.12,0.14298132000000002,446.84,8.0,0.019714050000000004
363,206,1554117166.32,1554117166.32,4.13413001,33180.0,3.94646066,34140.13999999999,47.0,0.17192746106382978
364,207,1554117617.6990001,1554118130.1790001,0.28359725,4342.62,0.34036348,3877.3999999999996,12.0,0.051996727500000006
366,208,1554119392.0579998,1554119461.389,0.09623512000000001,4035.0,0.23376327,2040.0,48.0,0.006874966458333333
368,209,1554122113.0579998,1554122113.0579998,2.439662409999999,0.0,0.0,18575.13,31.0,0.07869878741935481
369,210,1554125144.121,1554130355.3219998,3.43008806,0.0,0.0,18213.809999999998,6.0,0.5716813433333333
376,211,1554133807.461,1554135234.6019998,0.10799999999999998,4432.01,0.67944304,765.47,5.0,0.157488608
379,212,1554136231.3430002,1554136231.3430002,0.02602191,100.0,0.0266048,120.0,2.0,0.026313355
380,213,1554136249.104,1554136249.104,0.22991678999999998,11555.67,1.51733499,1512.16,19.0,0.09196062
381,214,1554136750.141,1554137103.3430002,0.0,6560.530000000001,0.7564169899999996,0.0,70.0,0.010805956999999995
383,215,1554137689.8060002,1554137689.8060002,0.0,6680.0,0.33837248,0.0,12.0,0.028197706666666666
384,216,1554137822.621,1554139956.963,0.0,25.0,0.00644823,0.0,1.0,0.00644823
388,217,1554140454.465,1554143712.344,0.0,2365.55,0.33993230999999996,0.0,6.0,0.056655384999999996
394,218,1554145566.151,1554145566.151,0.0379005,7315.0,1.03389179,137.6,15.0,0.07145281933333332
395,219,1554145798.552,1554145863.691,2.9426487999999997,5185.15,1.07964899,66865.3,8.0,0.50278722375
398,220,1554145951.293,1554147722.3769999,0.00105526,5060.0,0.42612842000000006,30.0,16.0,0.026698980000000004
401,221,1554148156.4540002,1554148156.4540002,0.5911199299999998,10825.0,1.18835115,5603.610000000001,13.0,0.13688239076923076
402,222,1554148191.08,1554148445.88,0.8952475800000002,314.54,0.021464490000000003,13677.539999999997,46.0,0.01992852326086957
404,223,1554148884.636,1554148884.636,0.0,2875.0,0.48242434999999995,0.0,8.0,0.06030304374999999
405,224,1554149369.819,1554149369.819,28.188412649999997,0.0,0.0,203546.96000000002,25.0,1.1275365059999998
406,225,1554149508.736,1554149508.736,0.11017291,0.0,0.0,400.0,1.0,0.11017291
407,226,1554150290.978,1554150290.978,0.4919646000000001,80.0,0.0093712,3586.37,28.0,0.017904850000000003
408,227,1554150537.915,1554150537.915,0.0,2700.0,0.32871904999999996,0.0,9.0,0.03652433888888888
409,228,1554151515.697,1554151515.697,0.0,13400.0,1.55921444,0.0,10.0,0.15592144400000002
410,229,1554152929.097,1554153104.716,0.0,2339.06,0.25920243000000004,200.75,16.0,0.016200151875000002
412,230,1554153745.1990001,1554166037.255,0.0,128206.37,16.80533705,0.0,18.0,0.9336298361111111
419,231,1554173507.23,1554176258.8300002,0.0,250.0,0.023878709999999997,0.0,4.0,0.005969677499999999
421,232,1554177662.99,1554178335.289,0.01,15936.69,2.03778695,36.69,7.0,0.29254099285714286
423,233,1554179740.7900002,1554180536.4499998,1.0766645799999999,11702.970000000001,2.51484436,5191.39,10.0,0.359150894
425,234,1554181439.127,1554181439.127,11.38367004,111519.52,8.961794450000001,127852.58000000002,31.0,0.6563053061290323
426,235,1554182030.909,1554182687.74,0.0,18098.78,1.6628404099999998,0.0,23.0,0.07229740913043478
430,236,1554182699.686,1554182699.686,11.79496507,0.0,0.0,77685.7,23.0,0.5128245682608695
431,237,1554182866.789,1554182866.789,5.249,0.0,0.0,29723.69,3.0,1.7496666666666665
432,238,1554183186.769,1554183186.769,0.01587602,47.06,0.00298316,85.0,4.0,0.004714795
433,239,1554183206.107,1554183206.107,0.32444263,2511.06,0.29668952000000004,3342.13,11.0,0.05646655909090909
434,240,1554184566.021,1554184566.021,1.15239292,7108.81,1.0193261000000002,8167.91,65.0,0.03341106184615385
435,241,1554186900.387,1554186900.387,1.01339903,7154.679999999999,0.12091226999999999,8563.4,18.0,0.06301729444444444
436,242,1554187306.4390001,1554187306.4390001,0.73109284,7208.22,0.87442522,6825.82,33.0,0.04865206242424243
437,243,1554188521.9950001,1554188521.9950001,1.1706671999999998,0.0,0.0,9028.06,15.0,0.07804447999999999
438,244,1554188559.388,1554189900.2259998,3.04616337,26732.579999999998,3.21938537,26948.93,22.0,0.28479767
441,245,1554190547.642,1554190547.642,0.08159142,663.47,0.08283159,601.9200000000001,14.0,0.011744500714285714
442,246,1554191232.228,1554191232.228,0.8845596099999999,17411.66,1.4894035299999997,9389.48,95.0,0.024989085684210526
443,247,1554191733.497,1554192760.1369998,0.0,1400.0,0.33183966,0.0,1.0,0.33183966
446,248,1554192819.368,1554192819.368,0.00509079,1313.85,0.14133106999999998,50.0,18.0,0.008134547777777777
447,249,1554193203.528,1554194279.041,1.99120855,7000.0,0.76343707,16700.0,25.0,0.11018582480000001
449,250,1554194727.767,1554194727.767,1.9042307200000002,0.0,0.0,13024.029999999997,31.0,0.06142679741935484
450,251,1554194773.0470002,1554194773.0470002,0.14449986,11101.74,0.84304432,1700.0,23.0,0.04293670347826087
451,252,1554194782.428,1554194782.428,1.2269297100000003,3527.85,0.5588872699999999,10624.060000000003,27.0,0.06614136962962965
452,253,1554195631.569,1554198950.224,0.41916133,1327.1899999999998,0.15654609000000003,3387.51,20.0,0.028785371000000004
460,254,1554198967.124,1554198967.124,0.01449637,547.87,0.06942145,100.0,26.0,0.003227608461538461
461,255,1554199692.564,1554199692.564,0.34474405,11612.64,0.73247278,3369.04,62.0,0.017374465
462,256,1554200080.722,1554200080.722,0.0,200.0,0.0348669,0.0,2.0,0.01743345
